Día,Dispositivo,Mes,Día de la semana,Región,Campaña,Impresiones,Clics,Conversiones,Coste,CTR,Posic. media,CPC medio,CPM medio,Coste medio,Coste/conv.,Porcentaje de conv.,Valor conv./coste,Valor conv. total,Valor/conv.
05-may-2017,Tablets,May. 2017,Viernes,Galicia,Shopping - General,195,4,"0,00","0,48 €","2,05 %","0,00","0,12 €","2,46 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-abr-2017,Móviles,Abr. 2017,Jueves,Extremadura,Shopping - General,342,12,"0,00","0,86 €","3,51 %","0,00","0,07 €","2,51 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-may-2017,Móviles,May. 2017,Sábado,Comunidad Valenciana,Shopping - General,2.985,68,"0,00","6,16 €","2,28 %","0,00","0,09 €","2,06 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-abr-2017,Móviles,Abr. 2017,Lunes,Principado de Asturias,Shopping - General,283,6,"1,00","0,48 €","2,12 %","0,00","0,08 €","1,70 €","0,08 €","0,48 €","16,67 %","114,56","54,99","54,99"
02-abr-2017,Tablets,Abr. 2017,Domingo,Castilla y León,Shopping - General,180,7,"0,00","0,47 €","3,89 %","0,00","0,07 €","2,61 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-abr-2017,Móviles,Abr. 2017,Martes,La Rioja,Shopping - General,63,2,"0,00","0,19 €","3,17 %","0,00","0,10 €","3,02 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-jun-2017,Móviles,Jun. 2017,Sábado,Cataluña,Shopping - General,6.856,126,"0,00","10,93 €","1,84 %","0,00","0,09 €","1,59 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-ene-2017,Móviles,Ene. 2017,Miércoles,Comunidad Valenciana,Shopping - General,2.119,57,"0,00","4,66 €","2,69 %","0,00","0,08 €","2,20 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-abr-2017,Móviles,Abr. 2017,Lunes,Sin especificar,Shopping - General,11,2,"0,00","0,08 €","18,18 %","0,00","0,04 €","7,27 €","0,04 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-jun-2017,Ordenadores,Jun. 2017,Domingo,Comunidad Valenciana,Shopping - General,872,10,"1,00","0,99 €","1,15 %","0,00","0,10 €","1,14 €","0,10 €","0,99 €","10,00 %","57,57","56,99","56,99"
24-jun-2017,Ordenadores,Jun. 2017,Sábado,Navarra,Shopping - General,362,5,"0,00","0,66 €","1,38 %","0,00","0,13 €","1,82 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-mar-2017,Tablets,Mar. 2017,Domingo,Islas Baleares,Shopping - General,57,1,"0,00","0,19 €","1,75 %","0,00","0,19 €","3,33 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-ene-2017,Tablets,Ene. 2017,Miércoles,Islas Baleares,Shopping - General,116,1,"0,00","0,30 €","0,86 %","0,00","0,30 €","2,59 €","0,30 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-mar-2017,Tablets,Mar. 2017,Viernes,Sin especificar,Shopping - General,5,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-jun-2017,Tablets,Jun. 2017,Jueves,Navarra,Shopping - General,130,1,"0,00","0,22 €","0,77 %","0,00","0,22 €","1,69 €","0,22 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-ene-2017,Tablets,Ene. 2017,Jueves,Andalucía,Shopping - General,1.035,10,"0,00","1,28 €","0,97 %","0,00","0,13 €","1,24 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-abr-2017,Ordenadores,Abr. 2017,Martes,Extremadura,Shopping - General,568,13,"0,00","2,22 €","2,29 %","0,00","0,17 €","3,91 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-may-2017,Tablets,May. 2017,Sábado,Andalucía,Shopping - General,1.046,20,"0,00","2,37 €","1,91 %","0,00","0,12 €","2,27 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-jun-2017,Ordenadores,Jun. 2017,Domingo,Andalucía,Shopping - General,2.584,42,"1,00","3,40 €","1,63 %","0,00","0,08 €","1,32 €","0,08 €","3,40 €","2,38 %","16,01","54,44","54,44"
11-abr-2017,Ordenadores,Abr. 2017,Martes,Principado de Asturias,Shopping - General,397,13,"0,00","1,69 €","3,27 %","0,00","0,13 €","4,26 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-may-2017,Ordenadores,May. 2017,Lunes,La Rioja,Shopping - General,197,3,"0,00","0,67 €","1,52 %","0,00","0,22 €","3,40 €","0,22 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-jun-2017,Móviles,Jun. 2017,Lunes,Región de Murcia,Shopping - General,1.172,29,"1,00","1,28 €","2,47 %","0,00","0,04 €","1,09 €","0,04 €","1,28 €","3,45 %","25,76","32,97","32,97"
03-jul-2017,Móviles,Jul. 2017,Lunes,Castilla y León,Shopping - General,2.031,41,"0,00","2,49 €","2,02 %","0,00","0,06 €","1,23 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-ene-2017,Móviles,Ene. 2017,Lunes,Región de Murcia,Shopping - General,1.091,39,"0,00","3,71 €","3,57 %","0,00","0,10 €","3,40 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-jul-2017,Ordenadores,Jul. 2017,Jueves,Andalucía,Shopping - General,4.787,93,"0,00","10,79 €","1,94 %","0,00","0,12 €","2,25 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-may-2017,Ordenadores,May. 2017,Lunes,Andalucía,Shopping - General,2.525,65,"0,00","6,69 €","2,57 %","0,00","0,10 €","2,65 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-may-2017,Ordenadores,May. 2017,Domingo,Comunidad de Madrid,Shopping - General,1.160,23,"0,00","2,11 €","1,98 %","0,00","0,09 €","1,82 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-may-2017,Tablets,May. 2017,Miércoles,La Rioja,Shopping - General,36,1,"0,00","0,26 €","2,78 %","0,00","0,26 €","7,22 €","0,26 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-may-2017,Tablets,May. 2017,Jueves,País Vasco,Shopping - General,544,4,"0,00","0,58 €","0,74 %","0,00","0,14 €","1,07 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-may-2017,Móviles,May. 2017,Viernes,Aragón,Shopping - General,1.975,45,"1,00","6,56 €","2,28 %","0,00","0,15 €","3,32 €","0,15 €","6,56 €","2,22 %","5,63","36,95","36,95"
13-jul-2017,Móviles,Jul. 2017,Jueves,La Rioja,Shopping - General,619,8,"0,00","0,76 €","1,29 %","0,00","0,10 €","1,23 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
30-ene-2017,Móviles,Ene. 2017,Lunes,Sin especificar,Shopping - General,42,2,"0,00","0,08 €","4,76 %","0,00","0,04 €","1,90 €","0,04 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-jun-2017,Tablets,Jun. 2017,Viernes,Comunidad Valenciana,Shopping - General,496,11,"0,00","1,86 €","2,22 %","0,00","0,17 €","3,75 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-feb-2017,Ordenadores,Feb. 2017,Martes,La Rioja,Shopping - General,120,3,"0,00","0,35 €","2,50 %","0,00","0,12 €","2,92 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-jun-2017,Móviles,Jun. 2017,Miércoles,Navarra,Shopping - General,744,20,"1,00","1,33 €","2,69 %","0,00","0,07 €","1,79 €","0,07 €","1,33 €","5,00 %","10,48","13,94","13,94"
16-jul-2017,Tablets,Jul. 2017,Domingo,Región de Murcia,Shopping - General,266,1,"0,00","0,02 €","0,38 %","0,00","0,02 €","0,08 €","0,02 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-jun-2017,Ordenadores,Jun. 2017,Domingo,Castilla-La Mancha,Shopping - General,1.772,23,"0,00","3,40 €","1,30 %","0,00","0,15 €","1,92 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-may-2017,Tablets,May. 2017,Domingo,La Rioja,Shopping - General,49,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-ene-2017,Móviles,Ene. 2017,Miércoles,Principado de Asturias,Shopping - General,425,7,"0,00","0,39 €","1,65 %","0,00","0,06 €","0,92 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-may-2017,Móviles,May. 2017,Martes,Islas Baleares,Shopping - General,420,6,"1,00","0,51 €","1,43 %","0,00","0,08 €","1,21 €","0,08 €","0,51 €","16,67 %","294,10","149,99","149,99"
28-abr-2017,Móviles,Abr. 2017,Viernes,Comunidad de Madrid,Shopping - General,3.373,64,"0,00","3,63 €","1,90 %","0,00","0,06 €","1,08 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-jul-2017,Tablets,Jul. 2017,Sábado,Comunidad de Madrid,Shopping - General,1.159,14,"0,00","1,45 €","1,21 %","0,00","0,10 €","1,25 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
31-mar-2017,Tablets,Mar. 2017,Viernes,Principado de Asturias,Shopping - General,28,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-may-2017,Ordenadores,May. 2017,Miércoles,La Rioja,Shopping - General,187,14,"0,00","2,99 €","7,49 %","0,00","0,21 €","15,99 €","0,21 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-feb-2017,Ordenadores,Feb. 2017,Jueves,La Rioja,Shopping - General,88,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-ene-2017,Tablets,Ene. 2017,Sábado,Extremadura,Shopping - General,214,3,"0,00","0,23 €","1,40 %","0,00","0,08 €","1,07 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-jun-2017,Móviles,Jun. 2017,Lunes,Castilla-La Mancha,Shopping - General,890,16,"0,00","0,81 €","1,80 %","0,00","0,05 €","0,91 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-abr-2017,Móviles,Abr. 2017,Viernes,Castilla-La Mancha,Shopping - General,546,10,"0,00","0,60 €","1,83 %","0,00","0,06 €","1,10 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-may-2017,Móviles,May. 2017,Domingo,Cataluña,Shopping - General,3.833,71,"1,00","6,02 €","1,85 %","0,00","0,08 €","1,57 €","0,08 €","6,02 €","1,41 %","13,29","79,99","79,99"
13-may-2017,Tablets,May. 2017,Sábado,La Rioja,Shopping - General,40,1,"0,00","0,05 €","2,50 %","0,00","0,05 €","1,25 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-ene-2017,Tablets,Ene. 2017,Jueves,Principado de Asturias,Shopping - General,295,9,"0,00","0,92 €","3,05 %","0,00","0,10 €","3,12 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-ene-2017,Ordenadores,Ene. 2017,Domingo,Aragón,Shopping - General,404,5,"0,00","0,49 €","1,24 %","0,00","0,10 €","1,21 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-ene-2017,Ordenadores,Ene. 2017,Sábado,Cataluña,Shopping - General,5.196,94,"1,00","12,13 €","1,81 %","0,00","0,13 €","2,33 €","0,13 €","12,13 €","1,06 %","1,98","23,98","23,98"
12-jul-2017,Tablets,Jul. 2017,Miércoles,Aragón,Shopping - General,219,6,"0,00","0,63 €","2,74 %","0,00","0,10 €","2,88 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-may-2017,Tablets,May. 2017,Viernes,Principado de Asturias,Shopping - General,97,3,"0,00","0,32 €","3,09 %","0,00","0,11 €","3,30 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-jun-2017,Ordenadores,Jun. 2017,Miércoles,Islas Baleares,Shopping - General,663,10,"0,00","1,71 €","1,51 %","0,00","0,17 €","2,58 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-may-2017,Móviles,May. 2017,Jueves,Principado de Asturias,Shopping - General,548,13,"0,00","0,51 €","2,37 %","0,00","0,04 €","0,93 €","0,04 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-may-2017,Móviles,May. 2017,Miércoles,Región de Murcia,Shopping - General,318,3,"0,00","0,12 €","0,94 %","0,00","0,04 €","0,38 €","0,04 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-mar-2017,Ordenadores,Mar. 2017,Domingo,Navarra,Shopping - General,45,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-mar-2017,Móviles,Mar. 2017,Viernes,Islas Baleares,Shopping - General,205,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-ene-2017,Ordenadores,Ene. 2017,Viernes,Andalucía,Shopping - General,2.940,35,"0,00","2,39 €","1,19 %","0,00","0,07 €","0,81 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
02-abr-2017,Móviles,Abr. 2017,Domingo,Región de Murcia,Shopping - General,358,8,"1,00","0,22 €","2,23 %","0,00","0,03 €","0,61 €","0,03 €","0,22 €","12,50 %","168,09","36,98","36,98"
03-jul-2017,Tablets,Jul. 2017,Lunes,Cantabria,Shopping - General,70,1,"0,00","0,06 €","1,43 %","0,00","0,06 €","0,86 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-mar-2017,Tablets,Mar. 2017,Viernes,Principado de Asturias,Shopping - General,58,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-ene-2017,Tablets,Ene. 2017,Miércoles,País Vasco,Shopping - General,432,4,"0,00","0,35 €","0,93 %","0,00","0,09 €","0,81 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-jun-2017,Ordenadores,Jun. 2017,Lunes,Cataluña,Shopping - General,3.578,64,"0,00","8,20 €","1,79 %","0,00","0,13 €","2,29 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-abr-2017,Ordenadores,Abr. 2017,Viernes,País Vasco,Shopping - General,596,10,"0,00","1,46 €","1,68 %","0,00","0,15 €","2,45 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-ene-2017,Móviles,Ene. 2017,Miércoles,Islas Baleares,Shopping - General,350,6,"0,00","0,44 €","1,71 %","0,00","0,07 €","1,26 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-mar-2017,Móviles,Mar. 2017,Viernes,La Rioja,Shopping - General,103,3,"0,00","0,26 €","2,91 %","0,00","0,09 €","2,52 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-jul-2017,Móviles,Jul. 2017,Martes,La Rioja,Shopping - General,405,8,"0,00","0,69 €","1,98 %","0,00","0,09 €","1,70 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-jul-2017,Ordenadores,Jul. 2017,Jueves,Galicia,Shopping - General,1.952,33,"1,00","4,84 €","1,69 %","0,00","0,15 €","2,48 €","0,15 €","4,84 €","3,03 %","19,62","94,95","94,95"
10-may-2017,Ordenadores,May. 2017,Miércoles,Galicia,Shopping - General,1.817,33,"1,00","3,47 €","1,82 %","0,00","0,11 €","1,91 €","0,11 €","3,47 €","3,03 %","2,58","8,94","8,94"
15-may-2017,Tablets,May. 2017,Lunes,Aragón,Shopping - General,276,2,"0,00","0,27 €","0,72 %","0,00","0,14 €","0,98 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-may-2017,Ordenadores,May. 2017,Martes,Islas Baleares,Shopping - General,333,6,"0,00","0,45 €","1,80 %","0,00","0,08 €","1,35 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-may-2017,Móviles,May. 2017,Domingo,Galicia,Shopping - General,867,10,"0,00","0,31 €","1,15 %","0,00","0,03 €","0,36 €","0,03 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-feb-2017,Tablets,Feb. 2017,Sábado,Principado de Asturias,Shopping - General,62,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-jul-2017,Móviles,Jul. 2017,Martes,Galicia,Shopping - General,4.712,84,"0,00","6,75 €","1,78 %","0,00","0,08 €","1,43 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-feb-2017,Tablets,Feb. 2017,Sábado,Islas Baleares,Shopping - General,52,2,"0,00","0,22 €","3,85 %","0,00","0,11 €","4,23 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-feb-2017,Móviles,Feb. 2017,Martes,Navarra,Shopping - General,160,6,"1,00","0,35 €","3,75 %","0,00","0,06 €","2,19 €","0,06 €","0,35 €","16,67 %","32,83","11,49","11,49"
10-jun-2017,Tablets,Jun. 2017,Sábado,Cataluña,Shopping - General,962,9,"0,00","1,21 €","0,94 %","0,00","0,13 €","1,26 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-mar-2017,Ordenadores,Mar. 2017,Miércoles,País Vasco,Shopping - General,238,3,"0,00","0,18 €","1,26 %","0,00","0,06 €","0,76 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-jul-2017,Tablets,Jul. 2017,Martes,Navarra,Shopping - General,149,7,"0,00","0,46 €","4,70 %","0,00","0,07 €","3,09 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-ene-2017,Tablets,Ene. 2017,Lunes,Navarra,Shopping - General,93,1,"0,00","0,01 €","1,08 %","0,00","0,01 €","0,11 €","0,01 €","0,00 €","0,00 %","0,00","0,00","0,00"
31-mar-2017,Móviles,Mar. 2017,Viernes,Sin especificar,Shopping - General,16,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-may-2017,Ordenadores,May. 2017,Martes,Principado de Asturias,Shopping - General,523,5,"0,00","0,38 €","0,96 %","0,00","0,08 €","0,73 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-may-2017,Ordenadores,May. 2017,Miércoles,Comunidad de Madrid,Shopping - General,1.580,37,"2,00","2,56 €","2,34 %","0,00","0,07 €","1,62 €","0,07 €","1,28 €","5,41 %","53,86","137,88","68,94"
11-mar-2017,Móviles,Mar. 2017,Sábado,Comunidad Valenciana,Shopping - General,1.013,24,"0,00","1,28 €","2,37 %","0,00","0,05 €","1,26 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-feb-2017,Tablets,Feb. 2017,Miércoles,Andalucía,Shopping - General,515,9,"0,00","0,60 €","1,75 %","0,00","0,07 €","1,17 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-abr-2017,Ordenadores,Abr. 2017,Sábado,Navarra,Shopping - General,89,1,"0,00","0,03 €","1,12 %","0,00","0,03 €","0,34 €","0,03 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-jul-2017,Tablets,Jul. 2017,Martes,Cantabria,Shopping - General,95,1,"0,00","0,13 €","1,05 %","0,00","0,13 €","1,37 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-ene-2017,Ordenadores,Ene. 2017,Jueves,Islas Baleares,Shopping - General,203,2,"0,00","0,24 €","0,99 %","0,00","0,12 €","1,18 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-jun-2017,Tablets,Jun. 2017,Lunes,La Rioja,Shopping - General,20,2,"0,00","0,19 €","10,00 %","0,00","0,10 €","9,50 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-feb-2017,Ordenadores,Feb. 2017,Viernes,Cantabria,Shopping - General,222,7,"1,00","0,80 €","3,15 %","0,00","0,11 €","3,60 €","0,11 €","0,80 €","14,29 %","22,49","17,99","17,99"
05-abr-2017,Tablets,Abr. 2017,Miércoles,Andalucía,Shopping - General,613,6,"0,00","0,47 €","0,98 %","0,00","0,08 €","0,77 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-ene-2017,Ordenadores,Ene. 2017,Jueves,Castilla-La Mancha,Shopping - General,597,9,"0,00","0,92 €","1,51 %","0,00","0,10 €","1,54 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-abr-2017,Ordenadores,Abr. 2017,Jueves,Región de Murcia,Shopping - General,316,8,"0,00","0,38 €","2,53 %","0,00","0,05 €","1,20 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-feb-2017,Ordenadores,Feb. 2017,Sábado,Comunidad Valenciana,Shopping - General,1.465,25,"0,00","3,73 €","1,71 %","0,00","0,15 €","2,55 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-jul-2017,Móviles,Jul. 2017,Viernes,Castilla y León,Shopping - General,3.120,100,"1,00","6,44 €","3,21 %","0,00","0,06 €","2,06 €","0,06 €","6,44 €","1,00 %","3,88","24,98","24,98"
04-abr-2017,Móviles,Abr. 2017,Martes,Comunidad Valenciana,Shopping - General,1.673,41,"0,00","2,47 €","2,45 %","0,00","0,06 €","1,48 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-jun-2017,Ordenadores,Jun. 2017,Sábado,País Vasco,Shopping - General,607,16,"0,00","1,80 €","2,64 %","0,00","0,11 €","2,97 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-may-2017,Móviles,May. 2017,Lunes,Principado de Asturias,Shopping - General,773,17,"1,00","1,00 €","2,20 %","0,00","0,06 €","1,29 €","0,06 €","1,00 €","5,88 %","38,76","38,76","38,76"
14-mar-2017,Ordenadores,Mar. 2017,Martes,Castilla-La Mancha,Shopping - General,399,5,"0,00","0,29 €","1,25 %","0,00","0,06 €","0,73 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-may-2017,Tablets,May. 2017,Domingo,Andalucía,Shopping - General,1.161,25,"0,00","2,24 €","2,15 %","0,00","0,09 €","1,93 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-ene-2017,Móviles,Ene. 2017,Sábado,Sin especificar,Shopping - General,41,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-ene-2017,Tablets,Ene. 2017,Miércoles,Castilla y León,Shopping - General,534,9,"0,00","0,93 €","1,69 %","0,00","0,10 €","1,74 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-mar-2017,Ordenadores,Mar. 2017,Lunes,Comunidad de Madrid,Shopping - General,748,17,"0,00","0,89 €","2,27 %","0,00","0,05 €","1,19 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-abr-2017,Tablets,Abr. 2017,Lunes,Comunidad de Madrid,Shopping - General,495,6,"0,00","0,50 €","1,21 %","0,00","0,08 €","1,01 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
02-jun-2017,Tablets,Jun. 2017,Viernes,País Vasco,Shopping - General,134,1,"0,00","0,07 €","0,75 %","0,00","0,07 €","0,52 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-feb-2017,Tablets,Feb. 2017,Jueves,País Vasco,Shopping - General,263,3,"0,00","0,28 €","1,14 %","0,00","0,09 €","1,06 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-abr-2017,Tablets,Abr. 2017,Martes,País Vasco,Shopping - General,169,1,"0,00","0,20 €","0,59 %","0,00","0,20 €","1,18 €","0,20 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-feb-2017,Ordenadores,Feb. 2017,Lunes,Islas Baleares,Shopping - General,430,7,"0,00","0,70 €","1,63 %","0,00","0,10 €","1,63 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-ene-2017,Tablets,Ene. 2017,Viernes,Aragón,Shopping - General,224,3,"0,00","0,34 €","1,34 %","0,00","0,11 €","1,52 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-feb-2017,Ordenadores,Feb. 2017,Sábado,La Rioja,Shopping - General,123,1,"0,00","0,06 €","0,81 %","0,00","0,06 €","0,49 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-abr-2017,Tablets,Abr. 2017,Lunes,Comunidad Valenciana,Shopping - General,230,8,"0,00","0,34 €","3,48 %","0,00","0,04 €","1,48 €","0,04 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-feb-2017,Tablets,Feb. 2017,Sábado,Cataluña,Shopping - General,454,5,"0,00","0,31 €","1,10 %","0,00","0,06 €","0,68 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
27-mar-2017,Móviles,Mar. 2017,Lunes,Andalucía,Shopping - General,3.114,60,"0,00","3,29 €","1,93 %","0,00","0,05 €","1,06 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-may-2017,Móviles,May. 2017,Jueves,Comunidad de Madrid,Shopping - General,1.817,28,"0,00","0,69 €","1,54 %","0,00","0,02 €","0,38 €","0,02 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-jun-2017,Tablets,Jun. 2017,Viernes,Andalucía,Shopping - General,940,14,"0,00","0,94 €","1,49 %","0,00","0,07 €","1,00 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-jun-2017,Tablets,Jun. 2017,Viernes,Principado de Asturias,Shopping - General,102,1,"0,00","0,06 €","0,98 %","0,00","0,06 €","0,59 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-abr-2017,Tablets,Abr. 2017,Jueves,Castilla y León,Shopping - General,232,2,"0,00","0,32 €","0,86 %","0,00","0,16 €","1,38 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-ene-2017,Tablets,Ene. 2017,Domingo,Comunidad de Madrid,Shopping - General,2.614,37,"1,00","5,27 €","1,42 %","0,00","0,14 €","2,02 €","0,14 €","5,27 €","2,70 %","22,77","119,99","119,99"
