Día,Dispositivo,Mes,Día de la semana,Región,Campaña,Impresiones,Clics,Conversiones,Coste,CTR,Posic. media,CPC medio,CPM medio,Coste medio,Coste/conv.,Porcentaje de conv.,Valor conv./coste,Valor conv. total,Valor/conv.
04-oct-2016,Ordenadores,Oct. 2016,Martes,Islas Baleares,Shopping - General,660,17,"0,00","1,95 €","2,58 %","0,00","0,11 €","2,95 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-ago-2016,Ordenadores,Ago. 2016,Miércoles,Cantabria,Shopping - General,440,6,"0,00","2,48 €","1,36 %","0,00","0,41 €","5,64 €","0,41 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-dic-2016,Tablets,Dic. 2016,Viernes,Comunidad Valenciana,Shopping - General,2.033,54,"0,00","5,69 €","2,66 %","0,00","0,11 €","2,80 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-oct-2016,Ordenadores,Oct. 2016,Miércoles,Castilla-La Mancha,Shopping - General,1.373,23,"1,00","2,28 €","1,68 %","0,00","0,10 €","1,66 €","0,10 €","2,28 €","4,35 %","13,98","31,88","31,88"
22-dic-2016,Tablets,Dic. 2016,Jueves,Aragón,Shopping - General,823,19,"0,00","1,93 €","2,31 %","0,00","0,10 €","2,35 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-ago-2016,Móviles,Ago. 2016,Domingo,Andalucía,Shopping - General,4.404,84,"2,00","6,44 €","1,91 %","0,00","0,08 €","1,46 €","0,08 €","3,22 €","2,38 %","10,70","68,89","34,44"
25-ago-2016,Tablets,Ago. 2016,Jueves,Aragón,Shopping - General,107,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-dic-2016,Móviles,Dic. 2016,Sábado,Comunidad Valenciana,Shopping - General,10.773,352,"3,00","28,14 €","3,27 %","0,00","0,08 €","2,61 €","0,08 €","9,38 €","0,85 %","5,63","158,29","52,76"
26-nov-2016,Tablets,Nov. 2016,Sábado,Cataluña,Shopping - General,7.304,181,"3,00","22,40 €","2,48 %","0,00","0,12 €","3,07 €","0,12 €","7,47 €","1,66 %","3,35","75,06","25,02"
27-nov-2016,Móviles,Nov. 2016,Domingo,Castilla y León,Shopping - General,9.747,350,"3,00","31,93 €","3,59 %","0,00","0,09 €","3,28 €","0,09 €","10,64 €","0,86 %","4,80","153,41","51,14"
09-dic-2016,Ordenadores,Dic. 2016,Viernes,Extremadura,Shopping - General,1.641,33,"1,00","3,57 €","2,01 %","0,00","0,11 €","2,18 €","0,11 €","3,57 €","3,03 %","5,16","18,42","18,42"
16-ago-2016,Móviles,Ago. 2016,Martes,Navarra,Shopping - General,406,1,"0,00","0,30 €","0,25 %","0,00","0,30 €","0,74 €","0,30 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-oct-2016,Tablets,Oct. 2016,Martes,Islas Baleares,Shopping - General,175,2,"0,00","0,18 €","1,14 %","0,00","0,09 €","1,03 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-nov-2016,Tablets,Nov. 2016,Viernes,Islas Baleares,Shopping - General,405,4,"0,00","0,49 €","0,99 %","0,00","0,12 €","1,21 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-sep-2016,Tablets,Sep. 2016,Martes,Aragón,Shopping - General,90,1,"0,00","0,06 €","1,11 %","0,00","0,06 €","0,67 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-dic-2016,Tablets,Dic. 2016,Jueves,La Rioja,Shopping - General,189,6,"0,00","0,75 €","3,17 %","0,00","0,12 €","3,97 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-sep-2016,Ordenadores,Sep. 2016,Jueves,Andalucía,Shopping - General,2.279,42,"2,00","5,66 €","1,84 %","0,00","0,13 €","2,48 €","0,13 €","2,83 €","4,76 %","46,28","261,94","130,97"
10-dic-2016,Ordenadores,Dic. 2016,Sábado,Castilla-La Mancha,Shopping - General,1.363,34,"0,00","2,59 €","2,49 %","0,00","0,08 €","1,90 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-dic-2016,Móviles,Dic. 2016,Jueves,Cantabria,Shopping - General,51,1,"0,00","0,01 €","1,96 %","0,00","0,01 €","0,20 €","0,01 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-jul-2016,Tablets,Jul. 2016,Viernes,Aragón,Shopping - General,409,3,"0,00","0,49 €","0,73 %","0,00","0,16 €","1,20 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-dic-2016,Móviles,Dic. 2016,Jueves,Cataluña,Shopping - General,17.019,546,"3,00","48,99 €","3,21 %","0,00","0,09 €","2,88 €","0,09 €","16,33 €","0,55 %","2,24","109,87","36,62"
13-sep-2016,Ordenadores,Sep. 2016,Martes,Cantabria,Shopping - General,664,18,"1,00","2,66 €","2,71 %","0,00","0,15 €","4,01 €","0,15 €","2,66 €","5,56 %","10,50","27,94","27,94"
09-oct-2016,Ordenadores,Oct. 2016,Domingo,Andalucía,Shopping - General,5.165,59,"3,00","4,87 €","1,14 %","0,00","0,08 €","0,94 €","0,08 €","1,62 €","5,08 %","31,60","153,91","51,30"
08-nov-2016,Ordenadores,Nov. 2016,Martes,Región de Murcia,Shopping - General,480,15,"0,00","0,79 €","3,12 %","0,00","0,05 €","1,65 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-dic-2016,Ordenadores,Dic. 2016,Sábado,Región de Murcia,Shopping - General,1.184,34,"0,00","5,50 €","2,87 %","0,00","0,16 €","4,65 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
02-oct-2016,Tablets,Oct. 2016,Domingo,Región de Murcia,Shopping - General,55,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-nov-2016,Ordenadores,Nov. 2016,Domingo,La Rioja,Shopping - General,359,6,"0,00","0,58 €","1,67 %","0,00","0,10 €","1,62 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-oct-2016,Móviles,Oct. 2016,Sábado,Comunidad Valenciana,Shopping - General,5.448,167,"1,00","14,65 €","3,07 %","0,00","0,09 €","2,69 €","0,09 €","14,65 €","0,60 %","5,72","83,84","83,84"
14-nov-2016,Ordenadores,Nov. 2016,Lunes,Castilla y León,Shopping - General,4.425,97,"0,00","12,36 €","2,19 %","0,00","0,13 €","2,79 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-sep-2016,Móviles,Sep. 2016,Sábado,Castilla y León,Shopping - General,2.394,58,"0,00","4,56 €","2,42 %","0,00","0,08 €","1,90 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-sep-2016,Tablets,Sep. 2016,Miércoles,Galicia,Shopping - General,294,4,"0,00","0,78 €","1,36 %","0,00","0,20 €","2,65 €","0,20 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-nov-2016,Ordenadores,Nov. 2016,Domingo,País Vasco,Shopping - General,4.455,102,"3,00","11,39 €","2,29 %","0,00","0,11 €","2,56 €","0,11 €","3,80 €","2,94 %","9,82","111,81","37,27"
01-oct-2016,Tablets,Oct. 2016,Sábado,Castilla-La Mancha,Shopping - General,388,8,"0,00","0,78 €","2,06 %","0,00","0,10 €","2,01 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-oct-2016,Ordenadores,Oct. 2016,Lunes,Sin especificar,Shopping - General,0,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-dic-2016,Ordenadores,Dic. 2016,Jueves,Principado de Asturias,Shopping - General,4.979,62,"0,00","12,85 €","1,25 %","0,00","0,21 €","2,58 €","0,21 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-nov-2016,Tablets,Nov. 2016,Lunes,País Vasco,Shopping - General,1.395,15,"0,00","1,39 €","1,08 %","0,00","0,09 €","1,00 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-sep-2016,Tablets,Sep. 2016,Domingo,Comunidad Valenciana,Shopping - General,430,4,"0,00","0,10 €","0,93 %","0,00","0,02 €","0,23 €","0,02 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-dic-2016,Móviles,Dic. 2016,Jueves,Aragón,Shopping - General,508,12,"0,00","0,15 €","2,36 %","0,00","0,01 €","0,30 €","0,01 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-dic-2016,Ordenadores,Dic. 2016,Miércoles,Comunidad de Madrid,Shopping - General,13.205,301,"9,00","34,93 €","2,28 %","0,00","0,12 €","2,65 €","0,12 €","3,88 €","3,00 %","11,93","416,37","46,26"
29-jul-2016,Ordenadores,Jul. 2016,Viernes,Región de Murcia,Shopping - General,310,3,"0,00","0,29 €","0,97 %","0,00","0,10 €","0,94 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-nov-2016,Ordenadores,Nov. 2016,Domingo,Extremadura,Shopping - General,932,17,"0,00","1,29 €","1,82 %","0,00","0,08 €","1,38 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-nov-2016,Ordenadores,Nov. 2016,Miércoles,Castilla y León,Shopping - General,2.066,46,"0,00","3,34 €","2,23 %","0,00","0,07 €","1,62 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-dic-2016,Ordenadores,Dic. 2016,Martes,Castilla y León,Shopping - General,8.245,137,"2,00","21,29 €","1,66 %","0,00","0,16 €","2,58 €","0,16 €","10,64 €","1,46 %","1,69","35,91","17,95"
20-jul-2016,Móviles,Jul. 2016,Miércoles,Región de Murcia,Shopping - General,300,7,"0,00","0,48 €","2,33 %","0,00","0,07 €","1,60 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-nov-2016,Ordenadores,Nov. 2016,Viernes,Comunidad Valenciana,Shopping - General,3.850,92,"2,00","7,20 €","2,39 %","0,00","0,08 €","1,87 €","0,08 €","3,60 €","2,17 %","5,65","40,68","20,34"
26-dic-2016,Ordenadores,Dic. 2016,Lunes,País Vasco,Shopping - General,4.055,95,"2,00","11,77 €","2,34 %","0,00","0,12 €","2,90 €","0,12 €","5,88 €","2,11 %","10,10","118,89","59,44"
28-jul-2016,Móviles,Jul. 2016,Jueves,Galicia,Shopping - General,1.432,26,"0,00","2,74 €","1,82 %","0,00","0,11 €","1,91 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-nov-2016,Tablets,Nov. 2016,Jueves,Navarra,Shopping - General,368,8,"0,00","0,62 €","2,17 %","0,00","0,08 €","1,68 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-dic-2016,Móviles,Dic. 2016,Martes,Andalucía,Shopping - General,51.091,1.564,"11,00","171,79 €","3,06 %","0,00","0,11 €","3,36 €","0,11 €","15,60 €","0,70 %","5,25","900,85","81,90"
05-sep-2016,Móviles,Sep. 2016,Lunes,Galicia,Shopping - General,1.157,17,"0,00","1,48 €","1,47 %","0,00","0,09 €","1,28 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-dic-2016,Ordenadores,Dic. 2016,Viernes,Comunidad de Madrid,Shopping - General,3.667,114,"0,00","4,49 €","3,11 %","0,00","0,04 €","1,22 €","0,04 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-nov-2016,Ordenadores,Nov. 2016,Miércoles,Región de Murcia,Shopping - General,673,12,"0,00","0,43 €","1,78 %","0,00","0,04 €","0,64 €","0,04 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-nov-2016,Tablets,Nov. 2016,Viernes,Principado de Asturias,Shopping - General,190,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-dic-2016,Móviles,Dic. 2016,Sábado,País Vasco,Shopping - General,1.648,41,"1,00","1,37 €","2,49 %","0,00","0,03 €","0,83 €","0,03 €","1,37 €","2,44 %","16,74","22,94","22,94"
25-jul-2016,Ordenadores,Jul. 2016,Lunes,Cataluña,Shopping - General,4.448,77,"2,00","13,40 €","1,73 %","0,00","0,17 €","3,01 €","0,17 €","6,70 €","2,60 %","2,57","34,47","17,24"
16-oct-2016,Ordenadores,Oct. 2016,Domingo,Cataluña,Shopping - General,1.287,16,"0,00","1,14 €","1,24 %","0,00","0,07 €","0,89 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-nov-2016,Ordenadores,Nov. 2016,Miércoles,Islas Baleares,Shopping - General,895,16,"0,00","1,53 €","1,79 %","0,00","0,10 €","1,71 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-ago-2016,Ordenadores,Ago. 2016,Domingo,Cataluña,Shopping - General,1.601,18,"0,00","2,44 €","1,12 %","0,00","0,14 €","1,52 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-ago-2016,Móviles,Ago. 2016,Miércoles,Castilla-La Mancha,Shopping - General,878,6,"0,00","0,30 €","0,68 %","0,00","0,05 €","0,34 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-oct-2016,Tablets,Oct. 2016,Martes,Castilla y León,Shopping - General,268,5,"0,00","0,56 €","1,87 %","0,00","0,11 €","2,09 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-oct-2016,Ordenadores,Oct. 2016,Sábado,Principado de Asturias,Shopping - General,356,4,"0,00","0,67 €","1,12 %","0,00","0,17 €","1,88 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-oct-2016,Móviles,Oct. 2016,Miércoles,La Rioja,Shopping - General,142,3,"0,00","0,34 €","2,11 %","0,00","0,11 €","2,39 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-nov-2016,Ordenadores,Nov. 2016,Domingo,Galicia,Shopping - General,2.147,49,"2,00","3,47 €","2,28 %","0,00","0,07 €","1,62 €","0,07 €","1,74 €","4,08 %","27,73","96,24","48,12"
31-jul-2016,Ordenadores,Jul. 2016,Domingo,Navarra,Shopping - General,440,5,"0,00","1,14 €","1,14 %","0,00","0,23 €","2,59 €","0,23 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-nov-2016,Tablets,Nov. 2016,Viernes,Aragón,Shopping - General,420,5,"0,00","0,31 €","1,19 %","0,00","0,06 €","0,74 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-sep-2016,Móviles,Sep. 2016,Viernes,Sin especificar,Shopping - General,98,1,"0,00","0,20 €","1,02 %","0,00","0,20 €","2,04 €","0,20 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-nov-2016,Móviles,Nov. 2016,Lunes,Castilla-La Mancha,Shopping - General,2.218,58,"0,00","3,02 €","2,61 %","0,00","0,05 €","1,36 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
27-sep-2016,Ordenadores,Sep. 2016,Martes,Aragón,Shopping - General,3.202,51,"0,00","9,68 €","1,59 %","0,00","0,19 €","3,02 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-nov-2016,Ordenadores,Nov. 2016,Martes,Comunidad de Madrid,Shopping - General,38.062,717,"9,00","127,82 €","1,88 %","0,00","0,18 €","3,36 €","0,18 €","14,20 €","1,26 %","5,19","663,99","73,78"
07-oct-2016,Móviles,Oct. 2016,Viernes,Castilla-La Mancha,Shopping - General,1.015,19,"0,00","0,90 €","1,87 %","0,00","0,05 €","0,89 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-nov-2016,Tablets,Nov. 2016,Martes,País Vasco,Shopping - General,1.706,46,"0,00","5,92 €","2,70 %","0,00","0,13 €","3,47 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-ago-2016,Móviles,Ago. 2016,Viernes,La Rioja,Shopping - General,128,2,"0,00","0,22 €","1,56 %","0,00","0,11 €","1,72 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-nov-2016,Móviles,Nov. 2016,Martes,Galicia,Shopping - General,2.469,67,"0,00","4,26 €","2,71 %","0,00","0,06 €","1,73 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-oct-2016,Tablets,Oct. 2016,Martes,Cataluña,Shopping - General,2.304,35,"0,00","5,46 €","1,52 %","0,00","0,16 €","2,37 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-ago-2016,Ordenadores,Ago. 2016,Martes,La Rioja,Shopping - General,147,2,"0,00","0,38 €","1,36 %","0,00","0,19 €","2,59 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-nov-2016,Ordenadores,Nov. 2016,Lunes,Cantabria,Shopping - General,1.669,36,"0,00","3,25 €","2,16 %","0,00","0,09 €","1,95 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-ago-2016,Ordenadores,Ago. 2016,Sábado,Comunidad Valenciana,Shopping - General,694,7,"0,00","0,60 €","1,01 %","0,00","0,09 €","0,86 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-oct-2016,Ordenadores,Oct. 2016,Sábado,Castilla-La Mancha,Shopping - General,276,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-oct-2016,Ordenadores,Oct. 2016,Viernes,Aragón,Shopping - General,1.009,15,"0,00","2,80 €","1,49 %","0,00","0,19 €","2,78 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-nov-2016,Tablets,Nov. 2016,Sábado,Islas Baleares,Shopping - General,424,3,"0,00","0,25 €","0,71 %","0,00","0,08 €","0,59 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-ago-2016,Ordenadores,Ago. 2016,Martes,Galicia,Shopping - General,1.190,24,"0,00","5,42 €","2,02 %","0,00","0,23 €","4,55 €","0,23 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-ago-2016,Tablets,Ago. 2016,Jueves,Castilla y León,Shopping - General,447,10,"1,00","1,68 €","2,24 %","0,00","0,17 €","3,76 €","0,17 €","1,68 €","10,00 %","8,33","13,99","13,99"
25-dic-2016,Móviles,Dic. 2016,Domingo,Islas Baleares,Shopping - General,571,10,"2,00","0,45 €","1,75 %","0,00","0,04 €","0,79 €","0,04 €","0,22 €","20,00 %","459,73","206,88","103,44"
22-ago-2016,Ordenadores,Ago. 2016,Lunes,Castilla-La Mancha,Shopping - General,540,7,"1,00","0,40 €","1,30 %","0,00","0,06 €","0,74 €","0,06 €","0,40 €","14,29 %","99,85","39,94","39,94"
22-ago-2016,Tablets,Ago. 2016,Lunes,Castilla y León,Shopping - General,362,3,"0,00","0,38 €","0,83 %","0,00","0,13 €","1,05 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-ago-2016,Móviles,Ago. 2016,Martes,Galicia,Shopping - General,858,12,"0,00","0,92 €","1,40 %","0,00","0,08 €","1,07 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-sep-2016,Ordenadores,Sep. 2016,Lunes,Región de Murcia,Shopping - General,605,14,"0,00","2,65 €","2,31 %","0,00","0,19 €","4,38 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-jul-2016,Tablets,Jul. 2016,Miércoles,Aragón,Shopping - General,386,10,"0,00","1,34 €","2,59 %","0,00","0,13 €","3,47 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-oct-2016,Ordenadores,Oct. 2016,Viernes,Cataluña,Shopping - General,2.914,41,"0,00","5,26 €","1,41 %","0,00","0,13 €","1,81 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-oct-2016,Tablets,Oct. 2016,Miércoles,Andalucía,Shopping - General,960,18,"0,00","1,35 €","1,88 %","0,00","0,08 €","1,41 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-dic-2016,Móviles,Dic. 2016,Lunes,País Vasco,Shopping - General,5.343,208,"1,00","16,10 €","3,89 %","0,00","0,08 €","3,01 €","0,08 €","16,10 €","0,48 %","1,49","23,94","23,94"
30-oct-2016,Tablets,Oct. 2016,Domingo,Galicia,Shopping - General,574,15,"0,00","1,07 €","2,61 %","0,00","0,07 €","1,86 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-nov-2016,Ordenadores,Nov. 2016,Domingo,Extremadura,Shopping - General,656,9,"0,00","0,63 €","1,37 %","0,00","0,07 €","0,96 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-ago-2016,Tablets,Ago. 2016,Miércoles,Región de Murcia,Shopping - General,134,3,"0,00","0,11 €","2,24 %","0,00","0,04 €","0,82 €","0,04 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-jul-2016,Ordenadores,Jul. 2016,Jueves,Castilla-La Mancha,Shopping - General,665,10,"0,00","1,20 €","1,50 %","0,00","0,12 €","1,80 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-nov-2016,Tablets,Nov. 2016,Lunes,Aragón,Shopping - General,313,7,"0,00","0,46 €","2,24 %","0,00","0,07 €","1,47 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-jul-2016,Ordenadores,Jul. 2016,Viernes,Comunidad de Madrid,Shopping - General,3.116,40,"0,00","6,37 €","1,28 %","0,00","0,16 €","2,04 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-ago-2016,Tablets,Ago. 2016,Miércoles,Comunidad de Madrid,Shopping - General,1.342,13,"0,00","2,37 €","0,97 %","0,00","0,18 €","1,77 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-ago-2016,Tablets,Ago. 2016,Domingo,Aragón,Shopping - General,37,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-ago-2016,Ordenadores,Ago. 2016,Martes,Extremadura,Shopping - General,645,19,"0,00","2,60 €","2,95 %","0,00","0,14 €","4,03 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-nov-2016,Tablets,Nov. 2016,Viernes,Comunidad Valenciana,Shopping - General,1.198,23,"0,00","1,29 €","1,92 %","0,00","0,06 €","1,08 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-jul-2016,Ordenadores,Jul. 2016,Jueves,Principado de Asturias,Shopping - General,322,7,"0,00","0,79 €","2,17 %","0,00","0,11 €","2,45 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-sep-2016,Ordenadores,Sep. 2016,Domingo,Castilla-La Mancha,Shopping - General,1.256,12,"0,00","3,81 €","0,96 %","0,00","0,32 €","3,03 €","0,32 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-oct-2016,Ordenadores,Oct. 2016,Sábado,Extremadura,Shopping - General,589,5,"0,00","0,78 €","0,85 %","0,00","0,16 €","1,32 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-ago-2016,Tablets,Ago. 2016,Martes,Región de Murcia,Shopping - General,153,5,"0,00","0,60 €","3,27 %","0,00","0,12 €","3,92 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-sep-2016,Ordenadores,Sep. 2016,Domingo,Islas Baleares,Shopping - General,840,8,"0,00","2,12 €","0,95 %","0,00","0,26 €","2,52 €","0,26 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-ago-2016,Ordenadores,Ago. 2016,Viernes,Castilla-La Mancha,Shopping - General,489,14,"1,00","1,54 €","2,86 %","0,00","0,11 €","3,15 €","0,11 €","1,54 €","7,14 %","29,18","44,94","44,94"
17-oct-2016,Tablets,Oct. 2016,Lunes,Principado de Asturias,Shopping - General,36,2,"0,00","0,04 €","5,56 %","0,00","0,02 €","1,11 €","0,02 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-oct-2016,Tablets,Oct. 2016,Jueves,País Vasco,Shopping - General,8,1,"0,00","0,10 €","12,50 %","0,00","0,10 €","12,50 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-dic-2016,Ordenadores,Dic. 2016,Lunes,Cantabria,Shopping - General,2.204,37,"1,00","5,24 €","1,68 %","0,00","0,14 €","2,38 €","0,14 €","5,24 €","2,70 %","14,35","75,21","75,21"
05-ago-2016,Tablets,Ago. 2016,Viernes,Principado de Asturias,Shopping - General,196,5,"0,00","1,30 €","2,55 %","0,00","0,26 €","6,63 €","0,26 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-ago-2016,Tablets,Ago. 2016,Domingo,Galicia,Shopping - General,316,2,"0,00","0,23 €","0,63 %","0,00","0,12 €","0,73 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-dic-2016,Tablets,Dic. 2016,Sábado,Extremadura,Shopping - General,520,4,"0,00","0,57 €","0,77 %","0,00","0,14 €","1,10 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-nov-2016,Tablets,Nov. 2016,Lunes,Castilla-La Mancha,Shopping - General,765,16,"0,00","1,11 €","2,09 %","0,00","0,07 €","1,45 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-nov-2016,Móviles,Nov. 2016,Martes,Extremadura,Shopping - General,1.469,48,"0,00","2,73 €","3,27 %","0,00","0,06 €","1,86 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-sep-2016,Tablets,Sep. 2016,Jueves,Castilla y León,Shopping - General,655,9,"0,00","1,40 €","1,37 %","0,00","0,16 €","2,14 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-ago-2016,Móviles,Ago. 2016,Lunes,Principado de Asturias,Shopping - General,164,1,"0,00","0,02 €","0,61 %","0,00","0,02 €","0,12 €","0,02 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-nov-2016,Móviles,Nov. 2016,Miércoles,Comunidad Valenciana,Shopping - General,8.542,229,"1,00","13,85 €","2,68 %","0,00","0,06 €","1,62 €","0,06 €","13,85 €","0,44 %","1,58","21,90","21,90"
19-sep-2016,Ordenadores,Sep. 2016,Lunes,Navarra,Shopping - General,771,17,"0,00","2,95 €","2,20 %","0,00","0,17 €","3,83 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-ago-2016,Móviles,Ago. 2016,Sábado,Extremadura,Shopping - General,706,13,"0,00","1,72 €","1,84 %","0,00","0,13 €","2,44 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-ago-2016,Móviles,Ago. 2016,Viernes,Galicia,Shopping - General,857,16,"1,00","1,51 €","1,87 %","0,00","0,09 €","1,76 €","0,09 €","1,51 €","6,25 %","11,88","17,94","17,94"
17-oct-2016,Tablets,Oct. 2016,Lunes,Aragón,Shopping - General,232,3,"0,00","0,40 €","1,29 %","0,00","0,13 €","1,72 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-jul-2016,Ordenadores,Jul. 2016,Jueves,Navarra,Shopping - General,458,5,"1,00","1,19 €","1,09 %","0,00","0,24 €","2,60 €","0,24 €","1,19 €","20,00 %","46,33","55,13","55,13"
03-sep-2016,Ordenadores,Sep. 2016,Sábado,Galicia,Shopping - General,385,7,"1,00","0,59 €","1,82 %","0,00","0,08 €","1,53 €","0,08 €","0,59 €","14,29 %","20,15","11,89","11,89"
10-sep-2016,Tablets,Sep. 2016,Sábado,Principado de Asturias,Shopping - General,95,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-nov-2016,Móviles,Nov. 2016,Jueves,Sin especificar,Shopping - General,162,3,"0,00","0,12 €","1,85 %","0,00","0,04 €","0,74 €","0,04 €","0,00 €","0,00 %","0,00","0,00","0,00"
